Order ID,Order Date,Year,Month Number,Month Name,order_time,Order Period,Pizza ID,pizza_name,pizza_name_id,pizza_category,pizza_size,Size Order,Unit  Price,Quantity,Total Revenue,pizza_ingredients
757,13-01-2015,2015,1,January,31-12-1899 16:10:34,Afternoon,1704,The Napolitana Pizza,napolitana_l,Classic,Large,3,20.5,1,20.5,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
758,13-01-2015,2015,1,January,31-12-1899 16:14:43,Afternoon,1708,The Four Cheese Pizza,four_cheese_m,Veggie,Medium,2,14.75,1,14.75,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
759,13-01-2015,2015,1,January,31-12-1899 16:14:56,Afternoon,1710,The Calabrese Pizza,calabrese_l,Supreme,Large,3,20.25,1,20.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
760,13-01-2015,2015,1,January,31-12-1899 16:27:40,Afternoon,1711,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
761,13-01-2015,2015,1,January,31-12-1899 16:30:20,Afternoon,1712,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
762,13-01-2015,2015,1,January,31-12-1899 16:36:36,Afternoon,1714,The Italian Capocollo Pizza,ital_cpcllo_l,Classic,Large,3,20.5,1,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
763,13-01-2015,2015,1,January,31-12-1899 16:38:57,Afternoon,1718,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
764,13-01-2015,2015,1,January,31-12-1899 16:39:39,Afternoon,1719,The Italian Supreme Pizza,ital_supr_m,Supreme,Medium,2,16.5,1,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
765,13-01-2015,2015,1,January,31-12-1899 17:11:41,Evening,1721,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
766,13-01-2015,2015,1,January,31-12-1899 17:21:45,Evening,1725,The Italian Vegetables Pizza,ital_veggie_s,Veggie,Small,1,12.75,1,12.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
767,13-01-2015,2015,1,January,31-12-1899 17:21:48,Evening,1728,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
768,13-01-2015,2015,1,January,31-12-1899 17:23:34,Evening,1729,The Brie Carre Pizza,brie_carre_s,Supreme,Small,1,23.65,1,23.65,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic"
769,13-01-2015,2015,1,January,31-12-1899 17:43:17,Evening,1730,The Four Cheese Pizza,four_cheese_m,Veggie,Medium,2,14.75,1,14.75,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
770,13-01-2015,2015,1,January,31-12-1899 17:44:13,Evening,1731,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
771,13-01-2015,2015,1,January,31-12-1899 17:59:32,Evening,1733,The California Chicken Pizza,cali_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
772,13-01-2015,2015,1,January,31-12-1899 18:07:59,Evening,1735,The Italian Vegetables Pizza,ital_veggie_m,Veggie,Medium,2,16.75,1,16.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
773,13-01-2015,2015,1,January,31-12-1899 18:18:15,Evening,1736,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
774,13-01-2015,2015,1,January,31-12-1899 18:31:07,Evening,1738,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
775,13-01-2015,2015,1,January,31-12-1899 18:42:12,Evening,1740,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
776,13-01-2015,2015,1,January,31-12-1899 18:50:43,Evening,1744,The Spinach And Feta Pizza,spinach_fet_s,Veggie,Small,1,12,1,12,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
777,13-01-2015,2015,1,January,31-12-1899 19:10:20,Evening,1746,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
778,13-01-2015,2015,1,January,31-12-1899 19:18:08,Evening,1748,The Four Cheese Pizza,four_cheese_m,Veggie,Medium,2,14.75,1,14.75,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
779,13-01-2015,2015,1,January,31-12-1899 19:19:58,Evening,1752,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
780,13-01-2015,2015,1,January,31-12-1899 20:12:49,Evening,1756,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
781,13-01-2015,2015,1,January,31-12-1899 20:31:17,Evening,1758,The Italian Capocollo Pizza,ital_cpcllo_l,Classic,Large,3,20.5,1,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
782,13-01-2015,2015,1,January,31-12-1899 20:36:27,Evening,1762,The Calabrese Pizza,calabrese_l,Supreme,Large,3,20.25,1,20.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
783,13-01-2015,2015,1,January,31-12-1899 21:17:08,Night,1764,The Spinach And Feta Pizza,spinach_fet_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
784,13-01-2015,2015,1,January,31-12-1899 21:39:41,Night,1767,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
785,14-01-2015,2015,1,January,31-12-1899 11:28:44,Morning,1768,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
786,14-01-2015,2015,1,January,31-12-1899 11:35:30,Morning,1770,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
787,14-01-2015,2015,1,January,31-12-1899 11:45:30,Morning,1771,The California Chicken Pizza,cali_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
788,14-01-2015,2015,1,January,31-12-1899 11:46:19,Morning,1773,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
789,14-01-2015,2015,1,January,31-12-1899 11:51:37,Morning,1774,The Spinach And Feta Pizza,spinach_fet_l,Veggie,Large,3,20.25,1,20.25,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
790,14-01-2015,2015,1,January,31-12-1899 12:07:30,Afternoon,1775,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
791,14-01-2015,2015,1,January,31-12-1899 12:23:54,Afternoon,1777,The Pepperoni Pizza,pepperoni_s,Classic,Small,1,9.75,1,9.75,"Mozzarella Cheese, Pepperoni"
792,14-01-2015,2015,1,January,31-12-1899 12:37:48,Afternoon,1779,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
793,14-01-2015,2015,1,January,31-12-1899 12:38:27,Afternoon,1786,The Prosciutto And Arugula Pizza,prsc_argla_l,Supreme,Large,3,20.75,1,20.75,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
794,14-01-2015,2015,1,January,31-12-1899 12:39:16,Afternoon,1787,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
795,14-01-2015,2015,1,January,31-12-1899 12:42:17,Afternoon,1788,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
796,14-01-2015,2015,1,January,31-12-1899 12:43:09,Afternoon,1789,The Mexicana Pizza,mexicana_m,Veggie,Medium,2,16,1,16,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
797,14-01-2015,2015,1,January,31-12-1899 12:50:01,Afternoon,1790,The Pepper Salami Pizza,peppr_salami_m,Supreme,Medium,2,16.5,1,16.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
798,14-01-2015,2015,1,January,31-12-1899 12:50:30,Afternoon,1793,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
799,14-01-2015,2015,1,January,31-12-1899 12:51:29,Afternoon,1797,The Italian Supreme Pizza,ital_supr_m,Supreme,Medium,2,16.5,1,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
800,14-01-2015,2015,1,January,31-12-1899 12:54:35,Afternoon,1800,The Calabrese Pizza,calabrese_l,Supreme,Large,3,20.25,2,40.5,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
801,14-01-2015,2015,1,January,31-12-1899 13:10:53,Afternoon,1806,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
802,14-01-2015,2015,1,January,31-12-1899 13:23:47,Afternoon,1818,The Chicken Alfredo Pizza,ckn_alfredo_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
803,14-01-2015,2015,1,January,31-12-1899 13:37:51,Afternoon,1820,The Italian Supreme Pizza,ital_supr_m,Supreme,Medium,2,16.5,1,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
804,14-01-2015,2015,1,January,31-12-1899 13:42:01,Afternoon,1821,The Prosciutto And Arugula Pizza,prsc_argla_s,Supreme,Small,1,12.5,1,12.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
805,14-01-2015,2015,1,January,31-12-1899 14:07:52,Afternoon,1822,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
806,14-01-2015,2015,1,January,31-12-1899 14:12:22,Afternoon,1824,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
807,14-01-2015,2015,1,January,31-12-1899 14:15:29,Afternoon,1825,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
808,14-01-2015,2015,1,January,31-12-1899 14:15:32,Afternoon,1826,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,2,41.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
809,14-01-2015,2015,1,January,31-12-1899 14:26:17,Afternoon,1827,The Hawaiian Pizza,hawaiian_s,Classic,Small,1,10.5,1,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
810,14-01-2015,2015,1,January,31-12-1899 14:48:30,Afternoon,1828,The Italian Vegetables Pizza,ital_veggie_m,Veggie,Medium,2,16.75,1,16.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
811,14-01-2015,2015,1,January,31-12-1899 14:48:56,Afternoon,1829,The Vegetables + Vegetables Pizza,veggie_veg_m,Veggie,Medium,2,16,1,16,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
812,14-01-2015,2015,1,January,31-12-1899 15:37:45,Afternoon,1830,The Calabrese Pizza,calabrese_s,Supreme,Small,1,12.25,1,12.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
813,14-01-2015,2015,1,January,31-12-1899 16:09:29,Afternoon,1832,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
814,14-01-2015,2015,1,January,31-12-1899 16:21:23,Afternoon,1834,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
815,14-01-2015,2015,1,January,31-12-1899 16:38:00,Afternoon,1836,The Napolitana Pizza,napolitana_l,Classic,Large,3,20.5,1,20.5,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
816,14-01-2015,2015,1,January,31-12-1899 17:04:08,Evening,1837,The Southwest Chicken Pizza,southw_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
817,14-01-2015,2015,1,January,31-12-1899 17:10:38,Evening,1839,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
818,14-01-2015,2015,1,January,31-12-1899 17:15:50,Evening,1843,"The Pepperoni, Mushroom, And Peppers Pizza",pep_msh_pep_s,Classic,Small,1,11,1,11,"Pepperoni, Mushrooms, Green Peppers"
819,14-01-2015,2015,1,January,31-12-1899 17:21:39,Evening,1846,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
820,14-01-2015,2015,1,January,31-12-1899 17:24:09,Evening,1848,The Southwest Chicken Pizza,southw_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
821,14-01-2015,2015,1,January,31-12-1899 17:37:26,Evening,1850,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
822,14-01-2015,2015,1,January,31-12-1899 17:38:53,Evening,1851,The Greek Pizza,the_greek_xl,Classic,XLarge,0,25.5,1,25.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
823,14-01-2015,2015,1,January,31-12-1899 17:42:17,Evening,1852,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
824,14-01-2015,2015,1,January,31-12-1899 17:53:41,Evening,1855,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
825,14-01-2015,2015,1,January,31-12-1899 18:06:06,Evening,1859,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
826,14-01-2015,2015,1,January,31-12-1899 18:06:14,Evening,1861,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
827,14-01-2015,2015,1,January,31-12-1899 18:09:48,Evening,1864,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
828,14-01-2015,2015,1,January,31-12-1899 18:23:55,Evening,1866,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
829,14-01-2015,2015,1,January,31-12-1899 18:27:42,Evening,1868,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
830,14-01-2015,2015,1,January,31-12-1899 18:38:17,Evening,1872,The Hawaiian Pizza,hawaiian_m,Classic,Medium,2,13.25,1,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
831,14-01-2015,2015,1,January,31-12-1899 18:38:20,Evening,1875,The Calabrese Pizza,calabrese_l,Supreme,Large,3,20.25,1,20.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
832,14-01-2015,2015,1,January,31-12-1899 18:47:06,Evening,1879,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
833,14-01-2015,2015,1,January,31-12-1899 19:07:45,Evening,1880,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
834,14-01-2015,2015,1,January,31-12-1899 19:25:16,Evening,1882,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
835,14-01-2015,2015,1,January,31-12-1899 19:56:01,Evening,1886,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
836,14-01-2015,2015,1,January,31-12-1899 20:08:08,Evening,1890,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
837,14-01-2015,2015,1,January,31-12-1899 20:12:27,Evening,1894,The Italian Supreme Pizza,ital_supr_m,Supreme,Medium,2,16.5,1,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
838,14-01-2015,2015,1,January,31-12-1899 20:33:57,Evening,1895,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
839,14-01-2015,2015,1,January,31-12-1899 20:40:40,Evening,1898,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,2,40.5,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
840,14-01-2015,2015,1,January,31-12-1899 20:46:12,Evening,1899,The Italian Supreme Pizza,ital_supr_l,Supreme,Large,3,20.75,1,20.75,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
841,14-01-2015,2015,1,January,31-12-1899 20:57:40,Evening,1900,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
842,14-01-2015,2015,1,January,31-12-1899 21:09:39,Night,1901,The Spinach Pesto Pizza,spin_pesto_s,Veggie,Small,1,12.5,1,12.5,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce"
843,14-01-2015,2015,1,January,31-12-1899 21:32:21,Night,1904,The Spinach Supreme Pizza,spinach_supr_m,Supreme,Medium,2,16.5,1,16.5,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
844,14-01-2015,2015,1,January,31-12-1899 21:36:58,Night,1905,The Vegetables + Vegetables Pizza,veggie_veg_m,Veggie,Medium,2,16,1,16,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
845,14-01-2015,2015,1,January,31-12-1899 21:42:56,Night,1906,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
846,14-01-2015,2015,1,January,31-12-1899 22:16:24,Night,1910,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
847,15-01-2015,2015,1,January,31-12-1899 11:37:03,Morning,1912,The Pepperoni Pizza,pepperoni_m,Classic,Medium,2,12.5,1,12.5,"Mozzarella Cheese, Pepperoni"
848,15-01-2015,2015,1,January,31-12-1899 11:56:46,Morning,1913,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
849,15-01-2015,2015,1,January,31-12-1899 12:08:30,Afternoon,1914,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
850,15-01-2015,2015,1,January,31-12-1899 12:15:35,Afternoon,1918,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
851,15-01-2015,2015,1,January,31-12-1899 12:20:22,Afternoon,1921,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
852,15-01-2015,2015,1,January,31-12-1899 12:33:51,Afternoon,1922,The Thai Chicken Pizza,thai_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
853,15-01-2015,2015,1,January,31-12-1899 12:36:39,Afternoon,1923,The Pepperoni Pizza,pepperoni_m,Classic,Medium,2,12.5,1,12.5,"Mozzarella Cheese, Pepperoni"
854,15-01-2015,2015,1,January,31-12-1899 12:51:19,Afternoon,1924,The Pepperoni Pizza,pepperoni_s,Classic,Small,1,9.75,1,9.75,"Mozzarella Cheese, Pepperoni"
855,15-01-2015,2015,1,January,31-12-1899 12:56:54,Afternoon,1926,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
856,15-01-2015,2015,1,January,31-12-1899 12:59:20,Afternoon,1931,The Spicy Italian Pizza,spicy_ital_l,Supreme,Large,3,20.75,1,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic"
857,15-01-2015,2015,1,January,31-12-1899 13:01:53,Afternoon,1932,The Napolitana Pizza,napolitana_s,Classic,Small,1,12,1,12,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
858,15-01-2015,2015,1,January,31-12-1899 13:03:42,Afternoon,1933,The Pepper Salami Pizza,peppr_salami_s,Supreme,Small,1,12.5,1,12.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
859,15-01-2015,2015,1,January,31-12-1899 13:05:13,Afternoon,1936,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
860,15-01-2015,2015,1,January,31-12-1899 13:07:53,Afternoon,1940,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
861,15-01-2015,2015,1,January,31-12-1899 13:08:44,Afternoon,1942,The Prosciutto And Arugula Pizza,prsc_argla_l,Supreme,Large,3,20.75,1,20.75,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
862,15-01-2015,2015,1,January,31-12-1899 13:10:45,Afternoon,1943,The Southwest Chicken Pizza,southw_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
863,15-01-2015,2015,1,January,31-12-1899 13:12:29,Afternoon,1944,The Thai Chicken Pizza,thai_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
864,15-01-2015,2015,1,January,31-12-1899 14:04:23,Afternoon,1945,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
865,15-01-2015,2015,1,January,31-12-1899 14:10:00,Afternoon,1954,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
866,15-01-2015,2015,1,January,31-12-1899 14:18:09,Afternoon,1955,The Pepper Salami Pizza,peppr_salami_m,Supreme,Medium,2,16.5,1,16.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
867,15-01-2015,2015,1,January,31-12-1899 14:19:28,Afternoon,1956,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
868,15-01-2015,2015,1,January,31-12-1899 14:27:25,Afternoon,1958,The Soppressata Pizza,soppressata_m,Supreme,Medium,2,16.5,1,16.5,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic"
869,15-01-2015,2015,1,January,31-12-1899 14:31:43,Afternoon,1959,The Spinach Supreme Pizza,spinach_supr_m,Supreme,Medium,2,16.5,1,16.5,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
870,15-01-2015,2015,1,January,31-12-1899 14:38:31,Afternoon,1961,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
871,15-01-2015,2015,1,January,31-12-1899 14:45:22,Afternoon,1963,The Chicken Alfredo Pizza,ckn_alfredo_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
